doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,is_paratext,journal_is_in_doaj,journal_is_oa,journal_issn_l,journal_issns,journal_name,oa_status,published_date,publisher
10.1007/s11145-018-9911-0,open (via free pdf),publisher,,https://link.springer.com/content/pdf/10.1007%2Fs11145-018-9911-0.pdf,True,publishedVersion,2,https://doi.org/10.1007/s11145-018-9911-0,journal-article,True,False,False,False,0922-4777,"0922-4777,1573-0905",Reading and Writing,bronze,2018-10-11,Springer Science and Business Media LLC
10.3384/ecp2020172015,open (via free pdf),publisher,,http://www.ep.liu.se/ecp/172/015/ecp20172015.pdf,True,publishedVersion,2,https://doi.org/10.3384/ecp2020172015,proceedings-article,True,False,False,False,1650-3686,1650-3686,Introduction,bronze,2020-07-03,Linköping University Electronic Press
10.5565/rev/catjl.261,oa journal (via doaj),publisher,cc-by-nc,https://revistes.uab.cat/catJL/article/download/v18-jacobs/261-pdf-en,True,publishedVersion,2,https://doi.org/10.5565/rev/catjl.261,journal-article,True,False,True,True,1695-6885,"2014-9719,1695-6885",Catalan Journal of Linguistics,gold,2019-12-18,Universitat Autonoma de Barcelona
10.1177/0023830918819573,open (via page says license),publisher,cc-by-nc,https://journals.sagepub.com/doi/pdf/10.1177/0023830918819573,True,publishedVersion,2,https://doi.org/10.1177/0023830918819573,journal-article,True,False,False,False,0023-8309,"0023-8309,1756-6053",Language and Speech,hybrid,2019-01-04,SAGE Publications
10.3758/s13428-019-01203-7,open (via page says license),publisher,cc-by,https://link.springer.com/content/pdf/10.3758/s13428-019-01203-7.pdf,True,publishedVersion,2,https://doi.org/10.3758/s13428-019-01203-7,journal-article,True,False,False,False,1554-351X,1554-3528,Behavior Research Methods,hybrid,2019-04-03,Springer Science and Business Media LLC
10.21437/interspeech.2019-1796,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl//bitstream/handle/2066/214126/214126.pdf,True,publishedVersion,2,https://doi.org/10.21437/interspeech.2019-1796,proceedings-article,True,False,False,False,,,Interspeech 2019,green,2019-09-15,ISCA
10.1111/cogs.12789,open (via crossref license),publisher,cc-by-nc,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cogs.12789,True,publishedVersion,2,https://doi.org/10.1111/cogs.12789,journal-article,True,False,False,False,0364-0213,"0364-0213,1551-6709",Cognitive Science,hybrid,2019-09-20,Wiley
10.3389/fpsyg.2019.01616,oa journal (via doaj),publisher,cc-by,https://www.frontiersin.org/articles/10.3389/fpsyg.2019.01616/pdf,True,publishedVersion,2,https://doi.org/10.3389/fpsyg.2019.01616,journal-article,True,False,True,True,1664-1078,1664-1078,Frontiers in Psychology,gold,2019-07-24,Frontiers Media SA
10.1121/1.5089456,open (via free pdf),publisher,,https://asa.scitation.org/doi/pdf/10.1121/1.5089456,True,publishedVersion,2,https://doi.org/10.1121/1.5089456,journal-article,True,False,False,False,0001-4966,"0001-4966,1520-8524",The Journal of the Acoustical Society of America,bronze,2019-02-01,Acoustical Society of America (ASA)
10.1075/avt.00019.muy,,,,,False,,2,https://doi.org/10.1075/avt.00019.muy,journal-article,False,False,False,False,0929-7332,"0929-7332,1569-9919",Linguistics in the Netherlands 2019,closed,2019-11-05,John Benjamins Publishing Company
10.18154/rwth-conv-239240,,,,,False,,1,https://doi.org/10.18154/rwth-conv-239240,,False,False,False,False,,,,,,
10.5334/gjgl.780,oa journal (via doaj),publisher,cc-by,https://www.glossa-journal.org/article/id/5110/download/pdf/,True,publishedVersion,2,https://doi.org/10.5334/gjgl.780,journal-article,True,False,True,True,2397-1835,2397-1835,Volume 4,gold,2019-01-04,Open Library of the Humanities
10.1016/j.neuropsychologia.2019.107199,oa repository (via OAI-PMH doi match),repository,other-oa,https://hdl.handle.net/21.11116/0000-0004-D732-1,True,submittedVersion,2,https://doi.org/10.1016/j.neuropsychologia.2019.107199,journal-article,True,False,False,False,0028-3932,0028-3932,Neuropsychologia,green,2019-11-01,Elsevier BV
10.1080/1461670x.2019.1632735,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/1461670X.2019.1632735?needAccess=true,True,publishedVersion,2,https://doi.org/10.1080/1461670x.2019.1632735,journal-article,True,False,False,False,1461-670X,"1461-670X,1469-9699",Journalism Studies,hybrid,2019-06-21,Informa UK Limited
10.5430/ijelt.v6n1p1,open (via free pdf),publisher,,http://www.sciedupress.com/journal/index.php/ijelt/article/download/13791/9159,True,publishedVersion,2,https://doi.org/10.5430/ijelt.v6n1p1,journal-article,True,False,False,True,2329-7913,"2329-7921,2329-7913",International Journal of English Language Teaching,gold,2018-11-20,Sciedu Press
10.1075/ijcl.17062.ben,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl//bitstream/handle/2066/205999/205999.pdf,True,submittedVersion,2,https://doi.org/10.1075/ijcl.17062.ben,journal-article,True,False,False,False,1384-6655,"1384-6655,1569-9811",International Journal of Corpus Linguistics,green,2019-07-02,John Benjamins Publishing Company
10.1017/s1351324919000445,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/40834FB378EB8F66FFAD833331BBD457/S1351324919000445a.pdf/div-class-title-domain-bias-in-distinguishing-flemish-and-dutch-subtitles-div.pdf,True,publishedVersion,2,https://doi.org/10.1017/s1351324919000445,journal-article,True,False,False,False,1351-3249,"1351-3249,1469-8110",Natural Language Engineering,hybrid,2019-08-15,Cambridge University Press (CUP)
10.1075/avt.00018.kem,,,,,False,,2,https://doi.org/10.1075/avt.00018.kem,journal-article,False,False,False,False,0929-7332,"0929-7332,1569-9919",Linguistics in the Netherlands 2019,closed,2019-11-05,John Benjamins Publishing Company
10.17239/l1esll-2019.19.02.03,open (via free pdf),publisher,,https://l1.publication-archive.com/download/1/5850,True,publishedVersion,2,https://doi.org/10.17239/l1esll-2019.19.02.03,journal-article,True,False,False,True,1578-6617,"1578-6617,1573-1731",L1 Educational Studies in Language and Literature,gold,2019-04-01,University Library J. C. Senckenberg
10.21437/interspeech.2019-2729,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl//bitstream/handle/2066/208217/208217.pdf,True,publishedVersion,2,https://doi.org/10.21437/interspeech.2019-2729,proceedings-article,True,False,False,False,,,Interspeech 2019,green,2019-09-15,ISCA
10.1080/15248372.2019.1673752,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/15248372.2019.1673752?needAccess=true,True,publishedVersion,2,https://doi.org/10.1080/15248372.2019.1673752,journal-article,True,False,False,False,1524-8372,"1524-8372,1532-7647",Journal of Cognition and Development,hybrid,2019-10-24,Informa UK Limited
10.1016/j.brainres.2018.11.013,oa repository (via OAI-PMH doi match),repository,,https://pure.mpg.de/pubman/item/item_3007917_5/component/file_3009180/Huettig_Guerra_2018.pdf,True,publishedVersion,2,https://doi.org/10.1016/j.brainres.2018.11.013,journal-article,True,False,False,False,0006-8993,0006-8993,Brain Research,green,2019-03-01,Elsevier BV
10.1075/dujal.17020.wel,open (via free pdf),publisher,cc-by,https://www.jbe-platform.com/deliver/fulltext/dujal.17020.wel.pdf?itemId=%2Fcontent%2Fjournals%2F10.1075%2Fdujal.17020.wel&mimeType=pdf&containerItemId=content/journals/22117253,True,publishedVersion,2,https://doi.org/10.1075/dujal.17020.wel,journal-article,True,False,False,True,2211-7245,"2211-7245,2211-7253",Dutch Journal of Applied Linguistics,gold,2019-04-11,John Benjamins Publishing Company
10.5334/gjgl.689,oa journal (via doaj),publisher,cc-by,https://www.glossa-journal.org/articles/10.5334/gjgl.689/galley/733/download/,True,publishedVersion,2,https://doi.org/10.5334/gjgl.689,journal-article,True,False,True,True,2397-1835,2397-1835,Volume 4,gold,2019-07-31,Open Library of the Humanities
10.26342/2019-63-24,,,,,False,,1,https://doi.org/10.26342/2019-63-24,,False,False,False,False,,,,,,
10.1016/j.neuropsychologia.2019.107198,open (via crossref license),publisher,cc-by,https://doi.org/10.1016/j.neuropsychologia.2019.107198,True,publishedVersion,2,https://doi.org/10.1016/j.neuropsychologia.2019.107198,journal-article,True,False,False,False,0028-3932,0028-3932,Neuropsychologia,hybrid,2019-11-01,Elsevier BV
10.1177/1464884916675633,open (via page says license),publisher,cc-by-nc,https://journals.sagepub.com/doi/pdf/10.1177/1464884916675633,True,publishedVersion,2,https://doi.org/10.1177/1464884916675633,journal-article,True,False,False,False,1464-8849,"1464-8849,1741-3001",Journalism,hybrid,2016-11-10,SAGE Publications
10.1371/journal.pone.0217051,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0217051,True,publishedVersion,2,https://doi.org/10.1371/journal.pone.0217051,journal-article,True,False,True,True,1932-6203,1932-6203,PLOS ONE,gold,2019-05-23,Public Library of Science (PLoS)
10.1080/10410236.2017.1384429,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/10410236.2017.1384429?needAccess=true,True,publishedVersion,2,https://doi.org/10.1080/10410236.2017.1384429,journal-article,True,False,False,False,1041-0236,"1041-0236,1532-7027",Health Communication,hybrid,2017-10-23,Informa UK Limited
10.1007/s10459-019-09887-4,open (via page says license),publisher,cc-by,https://link.springer.com/content/pdf/10.1007/s10459-019-09887-4.pdf,True,publishedVersion,2,https://doi.org/10.1007/s10459-019-09887-4,journal-article,True,False,False,False,1382-4996,"1382-4996,1573-1677",Advances in Health Sciences Education,hybrid,2019-04-02,Springer Science and Business Media LLC
10.1016/j.jmp.2019.102279,open (via crossref license),publisher,cc-by,https://doi.org/10.1016/j.jmp.2019.102279,True,publishedVersion,2,https://doi.org/10.1016/j.jmp.2019.102279,journal-article,True,False,False,False,0022-2496,0022-2496,Journal of Mathematical Psychology,hybrid,2019-12-01,Elsevier BV
10.1371/journal.pone.0215858,oa journal (via doaj),publisher,cc-by,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0215858&type=printable,True,publishedVersion,2,https://doi.org/10.1371/journal.pone.0215858,journal-article,True,False,True,True,1932-6203,1932-6203,PLOS ONE,gold,2019-05-15,Public Library of Science (PLoS)
10.1017/s095267571900023x,oa repository (via OAI-PMH doi match),repository,cc-by,https://repository.ubn.ru.nl//bitstream/handle/2066/208500/208500.pdf,True,submittedVersion,2,https://doi.org/10.1017/s095267571900023x,journal-article,True,False,False,False,0952-6757,"0952-6757,1469-8188",Phonology,green,2019-08-01,Cambridge University Press (CUP)
10.1016/j.neuroimage.2019.04.083,open (via crossref license),publisher,cc-by-nc-nd,https://doi.org/10.1016/j.neuroimage.2019.04.083,True,publishedVersion,2,https://doi.org/10.1016/j.neuroimage.2019.04.083,journal-article,True,False,False,False,1053-8119,1053-8119,NeuroImage,hybrid,2019-09-01,Elsevier BV
10.4102/sajce.v9i1.650,oa journal (via doaj),publisher,cc-by,https://sajce.co.za/index.php/sajce/article/download/650/972,True,publishedVersion,2,https://doi.org/10.4102/sajce.v9i1.650,journal-article,True,False,True,True,2223-7674,"2223-7682,2223-7674",South African Journal of Childhood Education,gold,2019-04-11,AOSIS
10.1332/251510819x15662922007747,,,,,False,,2,https://doi.org/10.1332/251510819x15662922007747,journal-article,False,False,False,False,2515-1088,"2515-1088,2515-1096",European Journal of Politics and Gender,closed,2019-09-01,Bristol University Press
10.1080/0163853x.2018.1519368,open (via crossref license),publisher,cc-by,https://www.tandfonline.com/doi/pdf/10.1080/0163853X.2018.1519368?needAccess=true,True,publishedVersion,2,https://doi.org/10.1080/0163853x.2018.1519368,journal-article,True,False,False,False,0163-853X,"0163-853X,1532-6950",Discourse Processes,hybrid,2018-09-19,Informa UK Limited
10.1016/j.futures.2018.11.002,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/206071/1/206071.pdf,True,publishedVersion,2,https://doi.org/10.1016/j.futures.2018.11.002,journal-article,True,False,False,False,0016-3287,0016-3287,Futures,green,2019-03-01,Elsevier BV
10.1080/02643294.2019.1623188,oa repository (via OAI-PMH doi match),repository,,https://pure.mpg.de/pubman/item/item_3075038_2/component/file_3282295/Grounding%20language%20in%20the%20neglected%20senses%20of%20touch%20taste%20and%20smell.pdf,True,publishedVersion,2,https://doi.org/10.1080/02643294.2019.1623188,journal-article,True,False,False,False,0264-3294,"0264-3294,1464-0627",Cognitive Neuropsychology,green,2019-06-23,Informa UK Limited
10.1016/j.cognition.2019.06.008,oa repository (via OAI-PMH doi match),repository,other-oa,https://pure.mpg.de/pubman/item/item_3067991_6/component/file_3073033/Ortega_Schiefner_Ozyurek_2019_Hearing%20non-signers%20use%20their%20gestures.pdf,True,publishedVersion,2,https://doi.org/10.1016/j.cognition.2019.06.008,journal-article,True,False,False,False,0010-0277,0010-0277,Cognition,green,2019-10-01,Elsevier BV
10.5117/tvt2019.1.013.meur,open (via page says license),publisher,cc-by-nc-nd,https://doi.org/10.5117/tvt2019.1.013.meur,True,publishedVersion,2,https://doi.org/10.5117/tvt2019.1.013.meur,journal-article,True,False,False,True,1573-9775,"1573-9775,2352-1236",Tijdschrift voor Taalbeheersing,gold,2019-04-01,Amsterdam University Press
10.1163/22134808-20191410,,,,,False,,2,https://doi.org/10.1163/22134808-20191410,journal-article,False,False,False,False,2213-4794,"2213-4794,2213-4808",Multisensory Research,closed,2019-01-01,Brill
10.1515/opli-2019-0035,oa journal (via doaj),publisher,cc-by,https://www.degruyter.com/downloadpdf/journals/opli/5/1/article-p630.pdf,True,publishedVersion,2,https://doi.org/10.1515/opli-2019-0035,journal-article,True,False,True,True,2300-9969,2300-9969,Open Linguistics,gold,2019-01-01,Walter de Gruyter GmbH
10.1016/j.jneuroling.2017.12.003,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/201965/1/201965.pdf,True,publishedVersion,2,https://doi.org/10.1016/j.jneuroling.2017.12.003,journal-article,True,False,False,False,0911-6044,0911-6044,Journal of Neurolinguistics,green,2019-05-01,Elsevier BV
10.1111/cogs.12779,open (via crossref license),publisher,cc-by-nc-nd,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cogs.12779,True,publishedVersion,2,https://doi.org/10.1111/cogs.12779,journal-article,True,False,False,False,0364-0213,"0364-0213,1551-6709",Cognitive Science,hybrid,2019-07-30,Wiley
10.1017/s0142716418000474,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/802B7E964C95C9D771352E6967A883D6/S0142716418000474a.pdf/div-class-title-how-conceptualizing-influences-fluency-in-first-and-second-language-speech-production-div.pdf,True,publishedVersion,2,https://doi.org/10.1017/s0142716418000474,journal-article,True,False,False,False,0142-7164,"0142-7164,1469-1817",Applied Psycholinguistics,hybrid,2018-11-06,Cambridge University Press (CUP)
10.1515/lingvan-2018-0011,,,,,False,,2,https://doi.org/10.1515/lingvan-2018-0011,journal-article,False,False,False,False,2199-174X,2199-174X,Linguistics Vanguard,closed,2019-04-16,Walter de Gruyter GmbH
10.1037/emo0000654,oa repository (via OAI-PMH doi match),repository,,https://pure.uva.nl/ws/files/59452647/2019_51648_001.pdf,True,publishedVersion,2,https://doi.org/10.1037/emo0000654,journal-article,True,False,False,False,1528-3542,"1931-1516,1528-3542",Emotion,green,2020-12-01,American Psychological Association (APA)
10.1371/journal.pone.0221290,oa journal (via doaj),publisher,cc-by,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0221290&type=printable,True,publishedVersion,2,https://doi.org/10.1371/journal.pone.0221290,journal-article,True,False,True,True,1932-6203,1932-6203,PLOS ONE,gold,2019-08-30,Public Library of Science (PLoS)
10.1515/lingvan-2018-0005,open (via free pdf),publisher,,https://www.degruyter.com/downloadpdf/journals/lingvan/5/s1/article-20180005.pdf,True,publishedVersion,2,https://doi.org/10.1515/lingvan-2018-0005,journal-article,True,False,False,False,2199-174X,2199-174X,Linguistics Vanguard,bronze,2019-04-18,Walter de Gruyter GmbH
10.18154/rwth-conv-239282,,,,,False,,1,https://doi.org/10.18154/rwth-conv-239282,,False,False,False,False,,,,,,
10.1016/j.lindif.2019.101777,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/212394/1/212394.pdf,True,publishedVersion,2,https://doi.org/10.1016/j.lindif.2019.101777,journal-article,True,False,False,False,1041-6080,1041-6080,Learning and Individual Differences,green,2019-12-01,Elsevier BV
10.1080/23273798.2019.1599127,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/23273798.2019.1599127?needAccess=true,True,publishedVersion,2,https://doi.org/10.1080/23273798.2019.1599127,journal-article,True,False,False,False,2327-3798,"2327-3798,2327-3801","Language, Cognition and Neuroscience",hybrid,2019-04-09,Informa UK Limited
10.1111/cogs.12763,open (via free article),publisher,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cogs.12763,True,publishedVersion,2,https://doi.org/10.1111/cogs.12763,journal-article,True,False,False,False,0364-0213,"0364-0213,1551-6709",Cognitive Science,bronze,2019-06-01,Wiley
10.1371/journal.pone.0225757,oa journal (via doaj),publisher,cc-by,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0225757&type=printable,True,publishedVersion,2,https://doi.org/10.1371/journal.pone.0225757,journal-article,True,False,True,True,1932-6203,1932-6203,PLOS ONE,gold,2019-12-13,Public Library of Science (PLoS)
10.1007/s00426-018-1014-7,open (via page says license),publisher,cc-by,https://link.springer.com/content/pdf/10.1007/s00426-018-1014-7.pdf,True,publishedVersion,2,https://doi.org/10.1007/s00426-018-1014-7,journal-article,True,False,False,False,0340-0727,"0340-0727,1430-2772",Psychological Research,hybrid,2018-04-23,Springer Science and Business Media LLC
10.21437/interspeech.2019-3067,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl//bitstream/handle/2066/208191/208191.pdf,True,publishedVersion,2,https://doi.org/10.21437/interspeech.2019-3067,proceedings-article,True,False,False,False,,,Interspeech 2019,green,2019-09-15,ISCA
10.21437/interspeech.2019-1399,oa repository (via OAI-PMH title and first author match),repository,,https://arxiv.org/pdf/1906.07955,True,submittedVersion,2,https://doi.org/10.21437/interspeech.2019-1399,proceedings-article,True,False,False,False,,,Interspeech 2019,green,2019-09-15,ISCA
10.1017/s1351324919000196,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/FA9DD2C9FFC973AC4B4FC2F520E661B8/S1351324919000196a.pdf/div-class-title-learning-semantic-sentence-representations-from-visually-grounded-language-without-lexical-knowledge-div.pdf,True,publishedVersion,2,https://doi.org/10.1017/s1351324919000196,journal-article,True,False,False,False,1351-3249,"1351-3249,1469-8110",Natural Language Engineering,hybrid,2019-07-01,Cambridge University Press (CUP)
10.1111/desc.12783,oa repository (via OAI-PMH title and first author match),repository,,https://pure.mpg.de/pubman/item/item_3011477_7/component/file_3069167/Araujo_Fernandes_Huettig_2019_Learning%20to%20read%20facilitates.pdf,True,publishedVersion,2,https://doi.org/10.1111/desc.12783,journal-article,True,False,False,False,1363-755X,"1363-755X,1467-7687",Developmental Science,green,2019-01-18,Wiley
10.1126/sciadv.aax0262,oa journal (via doaj),publisher,cc-by-nc,https://www.science.org/doi/pdf/10.1126/sciadv.aax0262?download=true,True,publishedVersion,2,https://doi.org/10.1126/sciadv.aax0262,journal-article,True,False,True,True,2375-2548,2375-2548,Science Advances,gold,2019-09-06,American Association for the Advancement of Science (AAAS)
10.1016/j.linged.2018.12.002,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/198587/1/198587.pdf,True,publishedVersion,2,https://doi.org/10.1016/j.linged.2018.12.002,journal-article,True,False,False,False,0898-5898,0898-5898,Linguistics and Education,green,2019-02-01,Elsevier BV
10.21437/interspeech.2019-1414,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl//bitstream/handle/2066/208193/208193.pdf,True,publishedVersion,2,https://doi.org/10.21437/interspeech.2019-1414,proceedings-article,True,False,False,False,,,Interspeech 2019,green,2019-09-15,ISCA
10.1515/cog-2018-0107,open (via page says license),publisher,cc-by-nc-nd,https://www.degruyter.com/downloadpdf/journals/cogl/30/2/article-p243.pdf,True,publishedVersion,2,https://doi.org/10.1515/cog-2018-0107,journal-article,True,False,False,False,0936-5907,"1613-3641,0936-5907",Cognitive Linguistics,hybrid,2019-05-27,Walter de Gruyter GmbH
10.1080/02671522.2018.1493742,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/195354/1/195354.pdf,True,publishedVersion,2,https://doi.org/10.1080/02671522.2018.1493742,journal-article,True,False,False,False,0267-1522,"0267-1522,1470-1146",Research Papers in Education,green,2018-07-12,Informa UK Limited
10.3758/s13414-019-01729-0,open (via page says license),publisher,cc-by,https://link.springer.com/content/pdf/10.3758/s13414-019-01729-0.pdf,True,publishedVersion,2,https://doi.org/10.3758/s13414-019-01729-0,journal-article,True,False,False,False,1943-3921,"1943-3921,1943-393X","Attention, Perception, &amp; Psychophysics",hybrid,2019-05-01,Springer Science and Business Media LLC
10.21437/interspeech.2019-2741,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl//bitstream/handle/2066/208194/208194.pdf,True,publishedVersion,2,https://doi.org/10.21437/interspeech.2019-2741,proceedings-article,True,False,False,False,,,Interspeech 2019,green,2019-09-15,ISCA
10.1016/j.tics.2019.03.008,oa repository (via OAI-PMH title and first author match),repository,other-oa,https://pure.mpg.de/pubman/item/item_3038572_8/component/file_3055786/Heuttig_Pickering_2019_Literacy%20advantages%20beyond%20reading.pdf,True,publishedVersion,2,https://doi.org/10.1016/j.tics.2019.03.008,journal-article,True,False,False,False,1364-6613,1364-6613,Trends in Cognitive Sciences,green,2019-06-01,Elsevier BV
10.1016/j.cognition.2019.01.012,oa repository (via OAI-PMH doi match),repository,cc-by-nc-nd,http://uhra.herts.ac.uk/bitstream/2299/22477/1/SMALLE_etal.pdf,True,publishedVersion,2,https://doi.org/10.1016/j.cognition.2019.01.012,journal-article,True,False,False,False,0010-0277,0010-0277,Cognition,green,2019-04-01,Elsevier BV
10.1017/cnj.2018.23,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/203742/1/203742.pdf,True,submittedVersion,2,https://doi.org/10.1017/cnj.2018.23,journal-article,True,False,False,False,0008-4131,"0008-4131,1710-1115",Canadian Journal of Linguistics/Revue canadienne de linguistique,green,2018-09-07,Cambridge University Press (CUP)
10.1017/jlg.2019.2,oa repository (via OAI-PMH doi match),repository,,https://lirias.kuleuven.be/bitstream/123456789/633001/2/franco_geeraerts_speelman_vanhout_9999_maps_meanings_loanwords_revised_final_ms.pdf,True,acceptedVersion,2,https://doi.org/10.1017/jlg.2019.2,journal-article,True,False,False,False,2049-7547,2049-7547,Journal of Linguistic Geography,green,2019-04-01,Cambridge University Press (CUP)
10.1163/22134808-20191340,oa repository (via OAI-PMH doi match),repository,,https://eprints.whiterose.ac.uk/143027/1/Croijmans_Speed_Arshamian_Majid_MSR.docx,True,acceptedVersion,2,https://doi.org/10.1163/22134808-20191340,journal-article,True,False,False,False,2213-4794,"2213-4794,2213-4808",Multisensory Research,green,2019-01-01,Brill
10.17026/dans-xyq-27cd,,,,,False,,1,https://doi.org/10.17026/dans-xyq-27cd,,False,False,False,False,,,,,,
10.3366/cor.2019.0176,oa repository (via OAI-PMH doi match),repository,,https://pure.uva.nl/ws/files/42326038/Metaphor_in_communication_accepted_corpora.pdf,True,submittedVersion,2,https://doi.org/10.3366/cor.2019.0176,journal-article,True,False,False,False,1749-5032,"1749-5032,1755-1676",Corpora,green,2019-11-01,Edinburgh University Press
10.1017/s1366728918000986,,,,,False,,2,https://doi.org/10.1017/s1366728918000986,journal-article,False,False,False,False,1366-7289,"1366-7289,1469-1841",Bilingualism: Language and Cognition,closed,2018-09-17,Cambridge University Press (CUP)
10.1016/j.socscimed.2019.112589,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/212263/1/212263.pdf,True,publishedVersion,2,https://doi.org/10.1016/j.socscimed.2019.112589,journal-article,True,False,False,False,0277-9536,0277-9536,Social Science &amp; Medicine,green,2019-12-01,Elsevier BV
10.1017/s1366728918000287,open (via free pdf),publisher,,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/254AB9D768A4E499CB55D590BAA8E93D/S1366728918000287a.pdf/div-class-title-multilink-a-computational-model-for-bilingual-word-recognition-and-word-translation-div.pdf,True,publishedVersion,2,https://doi.org/10.1017/s1366728918000287,journal-article,True,False,False,False,1366-7289,"1366-7289,1469-1841",Bilingualism: Language and Cognition,bronze,2018-07-06,Cambridge University Press (CUP)
10.1016/j.tics.2019.05.006,open (via free pdf),publisher,,http://www.cell.com/article/S1364661319301299/pdf,True,publishedVersion,2,https://doi.org/10.1016/j.tics.2019.05.006,journal-article,True,False,False,False,1364-6613,1364-6613,Trends in Cognitive Sciences,bronze,2019-08-01,Elsevier BV
10.17026/dans-xdy-eny6,,,,,False,,1,https://doi.org/10.17026/dans-xdy-eny6,,False,False,False,False,,,,,,
10.1016/j.neuroimage.2019.03.032,open (via crossref license),publisher,cc-by,https://doi.org/10.1016/j.neuroimage.2019.03.032,True,publishedVersion,2,https://doi.org/10.1016/j.neuroimage.2019.03.032,journal-article,True,False,False,False,1053-8119,1053-8119,NeuroImage,hybrid,2019-07-01,Elsevier BV
10.3389/fpsyg.2019.01075,oa journal (via doaj),publisher,cc-by,https://www.frontiersin.org/articles/10.3389/fpsyg.2019.01075/pdf,True,publishedVersion,2,https://doi.org/10.3389/fpsyg.2019.01075,journal-article,True,False,True,True,1664-1078,1664-1078,Frontiers in Psychology,gold,2019-05-14,Frontiers Media SA
10.1017/s0266078419000142,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/0057DB6B7B1FAABBE3112342FE14E27D/S0266078419000142a.pdf/div-class-title-obama-scuba-or-gift-div.pdf,True,publishedVersion,2,https://doi.org/10.1017/s0266078419000142,journal-article,True,False,False,False,0266-0784,"0266-0784,1474-0567",English Today,hybrid,2019-05-22,Cambridge University Press (CUP)
10.1017/s1360674318000187,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/51DE864061F7DDBB79BEBD6E88EFE37E/S1360674318000187a.pdf/div-class-title-on-the-givenness-of-ov-word-order-a-re-examination-of-ov-vo-variation-in-old-english-div.pdf,True,publishedVersion,2,https://doi.org/10.1017/s1360674318000187,journal-article,True,False,False,False,1360-6743,"1360-6743,1469-4379",English Language and Linguistics,hybrid,2018-08-30,Cambridge University Press (CUP)
10.1093/jcmc/zmz015,open (via free article),publisher,,https://academic.oup.com/jcmc/article-pdf/24/6/275/31906288/zmz015.pdf,True,publishedVersion,2,https://doi.org/10.1093/jcmc/zmz015,journal-article,True,False,False,False,1083-6101,1083-6101,Journal of Computer-Mediated Communication,bronze,2019-11-20,Oxford University Press (OUP)
10.5117/tvt2019.3.004.sand,open (via page says license),publisher,cc-by-nc-nd,https://doi.org/10.5117/tvt2019.3.004.sand,True,publishedVersion,2,https://doi.org/10.5117/tvt2019.3.004.sand,journal-article,True,False,False,True,1573-9775,"1573-9775,2352-1236",Tijdschrift voor Taalbeheersing,gold,2019-11-01,Amsterdam University Press
10.1097/aud.0000000000000591,open (via page says license),publisher,cc-by-nc-nd,https://journals.lww.com/ear-hearing/Fulltext/2019/01000/Perceptual_Discrimination_of_Speaking_Style_Under.8.aspx,True,publishedVersion,2,https://doi.org/10.1097/aud.0000000000000591,journal-article,True,False,False,False,0196-0202,0196-0202,Ear &amp; Hearing,hybrid,2019-01-01,Ovid Technologies (Wolters Kluwer Health)
